Class Five,Amar Bangla Boi (Class Five)_Radio,Bangla_Class-5_অবাক জলপান_Episode-19 (পথিকঃ ওহে খোকা! এদিকে শুনে যাও তো .......এরকম কোথাও শুনেছেন?),AUDIO,অবাক জলপান,শোনা: ২.১.২- উচ্চারিত পঠিত বাক্য,কথা মনোযোগ সহকারে শুনবে। বলা ২.৫.১- নাটকের সংলাপ বলতে ও বিষয় বর্ণনা পারবে। পড়া  ১.৩.১ পাঠে ব্যবহৃত যুক্তব্যঞ্জন সংবলিত শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে  লেখা  ১.৫.১- পাঠে ব্যবহৃত  শব্দ দিয়ে নতুন নতুন বাক্য লিখতে পারবে।,Bangla_Class-5_অবাক জলপান_Episode-19.jpg,Bangla_Class-5_অবাক জলপান_Episode-19.mp3,Yes,1837,A Surprise Drink,আমার বাংলা বই (পঞ্চম শ্রেণি)_রেডিও,A Surprise Drink,অবাক জলপান
Class Five,Amar Bangla Boi (Class Five)_Radio,Bangla_Class-5_অবাক জলপান_Episode-20 (মামাঃ শুনেছি বইকি, চোখে দেখেছি .......ততক্ষণ কিচ্ছু বিশ্বাস করব না),AUDIO,অবাক জলপান,শোনা: ২.১.২- উচ্চারিত পঠিত বাক্য,কথা মনোযোগ সহকারে শুনবে। বলা ২.৫.১- নাটকের সংলাপ বলতে ও বিষয় বর্ণনা পারবে। পড়া  ১.৩.১ পাঠে ব্যবহৃত যুক্তব্যঞ্জন সংবলিত শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে  লেখা  ১.৫.১- পাঠে ব্যবহৃত  শব্দ দিয়ে নতুন নতুন বাক্য লিখতে পারবে।,Bangla_Class-5_অবাক জলপান_Episode-20.jpg,Bangla_Class-5_অবাক জলপান_Episode-20.mp3,Yes,1838,A Surprise Drink,আমার বাংলা বই (পঞ্চম শ্রেণি)_রেডিও,A Surprise Drink,অবাক জলপান
Class Five,Amar Bangla Boi (Class Five)_Radio,Bangla_Class-5_অবাক জলপান_Episode-21 (মামাঃবটে, কোনটা দেখতে চান .......হতভাগা জোচ্চোর কোথাকার),AUDIO,অবাক জলপান,শোনা: ৩.১.১- নাটকের সংলাপ শুনে বুঝতে পারবে।   বলা ২.৫.১- নাটকের সংলাপ বলতে ও বিষয় বর্ণনা পারবে। পড়া  ১.৩.১ পাঠে ব্যবহৃত যুক্তব্যঞ্জন সংবলিত শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে  লেখা  ১.৫.১- পাঠে ব্যবহৃত  শব্দ দিয়ে নতুন নতুন বাক্য লিখতে পারবে।,Bangla_Class-5_অবাক জলপান_Episode-21.jpg,Bangla_Class-5_অবাক জলপান_Episode-21.mp3,Yes,1839,A Surprise Drink,আমার বাংলা বই (পঞ্চম শ্রেণি)_রেডিও,A Surprise Drink,অবাক জলপান
Class Five,Amar Bangla Boi (Class Five)_Radio,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-22 (বাদশাহ আলমগীর .......দেখা দিল তাঁর ভালে),AUDIO,শিক্ষাগুরুর মর্যাদা,শোনা: ১.২.১-  উচ্চারিত পঠিত বাক্য, কথা মনোযোগ সহকারে শুনবে। বলা ১.৩.৩–শুদ্ধ উচ্চারণে প্রশ্ন করতে ও উত্তর দিতে পারবে। পড়া  ২.১.২ পাঠ্যবইয়ের কবিতা পড়ে মূলভাব বুঝতে পারবে। লেখা ১.৫.১- পাঠে ব্যবহৃত  শব্দ দিয়ে নতুন নতুন বাক্য লিখতে পারবে।,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-22.jpg,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-22.mp3,Yes,1840,The Nobility of A Teacher,আমার বাংলা বই (পঞ্চম শ্রেণি)_রেডিও,The Nobility of A Teacher,শিক্ষাগুরুর মর্যাদা
Class Five,Amar Bangla Boi (Class Five)_Radio,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-23 (হঠাৎ কী ভাবি উঠি .......স্বয়ং সকাল বেলা),AUDIO,শিক্ষাগুরুর মর্যাদা,শোনা: ১.৩.১- নির্দেশনা শুনে পালন করবে ।  বলা ১.৩.৩–শুদ্ধ উচ্চারণে প্রশ্ন করতে ও উত্তর দিতে পারবে। ২.৫.৩- সহজ বিষয় বর্ণনা করতে পারবে। পড়া  ২.১.২ পাঠ্যবইয়ের কবিতা পড়ে মূলভাব বুঝতে পারবে। লেখা ১.৫.১- পাঠে ব্যবহৃত  শব্দ দিয়ে নতুন নতুন বাক্য লিখতে পারবে।,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-23.jpg,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-23.mp3,Yes,1841,The Nobility of A Teacher,আমার বাংলা বই (পঞ্চম শ্রেণি)_রেডিও,The Nobility of A Teacher,শিক্ষাগুরুর মর্যাদা
Class Five,Amar Bangla Boi (Class Five)_Radio,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-24 (শিক্ষকে কন, জাহাপনা.......মহান উদার বাদশা আলমগীর),AUDIO,শিক্ষাগুরুর মর্যাদা,শোনা: ১.৩.১- নির্দেশনা শুনে পালন করবে ।  বলা ১.৩.৩–শুদ্ধ উচ্চারণে প্রশ্ন করতে ও উত্তর দিতে পারবে। ২.৫.৩- সহজ বিষয় বর্ণনা করতে পারবে। পড়া  ২.১.২ পাঠ্যবইয়ের কবিতা পড়ে মূলভাব বুঝতে পারবে। লেখা ১.৫.১- পাঠে ব্যবহৃত  শব্দ দিয়ে নতুন নতুন বাক্য লিখতে পারবে।,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-24.jpg,Bangla_Class-5_শিক্ষাগুরুর মর্যাদা_Episode-24.mp3,Yes,1842,The Nobility of A Teacher,আমার বাংলা বই (পঞ্চম শ্রেণি)_রেডিও,The Nobility of A Teacher,শিক্ষাগুরুর মর্যাদা
Class Five,English For Today (Class Five),Unit 02: Lesson 3-4 : See you!,VIDEO,Unit 02: Lesson 3-4 : See you!,Reading: 1.5.1: Read words, phrases and sentences in the text with proper pronunciation, stress and intonation. Speaking: 2.1.1: Exchange greetings and farewell.,EP 8, Class 5, English, Unit 02: Lesson 3-4 : See you!.jpg,EP 8, Class 5, English, Unit 02: Lesson 3-4 : See you!.mp4,Yes,1856,SEE YOU!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),SEE YOU!,সী ইউ!
Class Five,English For Today (Class Five),Unit: 03, Lesson: 1-2, Saikat’s Family,VIDEO,Unit: 03, Lesson: 1-2, Saikat’s Family,Listening:  3.4.1: Understand statements made by the teacher and students. Speaking: 1.1.2: Say sentences with proper intonation. Reading: 1.7.1: Read paragraphs, dialogues, stories, letters and other texts.,EP 11, Class 5, English, Unit: 03, Lesson: 1-2, Saikat’s Family.jpg,EP 11, Class 5, English, Unit: 03, Lesson: 1-2, Saikat’s Family.mp4,Yes,1859,Saikat’s Family,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Saikat’s Family,সৈকত’স ফ্যামিলি
Class Five,English For Today (Class Five),Unit: 03 , Lesson: 1-2, Saikat’s Family,VIDEO,Unit: 03 , Lesson: 1-2, Saikat’s Family,Speaking: 1.1.2: Say sentences with proper intonation. Reading: 1.6.1: Recognize and read statements, commands, greetings, questions and answers.,EP 12, Class 5, English, Unit: 03 , Lesson: 1-2, Saikat’s Family.jpg,EP 12, Class 5, English, Unit: 03 , Lesson: 1-2, Saikat’s Family.mp4,Yes,1860,Saikat’s Family,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Saikat’s Family,সৈকত’স ফ্যামিলি
Class Five,English For Today (Class Five),Unit: Five, Lesson: 1-2(A,B), Days in a calendar,VIDEO,Unit: Five, Lesson: 1-2(A,B), Days in a calendar,Speaking: 1.1.1 Say words, phrases and sentences with proper sounds and stress. 1.1.2 Say sentences with proper intonation.,EP 17, Class 5, English, Unit: Five, Lesson: 1-2(A,B), Days in a calendar.jpg,EP 17, Class 5, English, Unit: Five, Lesson: 1-2(A,B), Days in a calendar.mp4,Yes,1865, Days in a calendar,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), Days in a calendar,ডেইজ ইন এ ক্যালেন্ডার
Class Five,English For Today (Class Five),U -5 L-5-7, Activity-F, Days in a Calendar,VIDEO,U -5 L-5-7, Activity-F, Days in a Calendar,Reading: 3.1.1 Recognize and study the calendar.,EP 19, Class 5, English, U -5 L-5-7, Activity-F, Days in a Calendar.jpg,EP 19, Class 5, English, U -5 L-5-7, Activity-F, Days in a Calendar.mp4,Yes,1867, Days in a calendar,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), Days in a calendar,ডেইজ ইন এ ক্যালেন্ডার
Class Five,English For Today (Class Five),U -5 L-5-7, Activity-G,H, Days in a Calendar,VIDEO,U -5 L-5-7, Activity-G,H, Days in a Calendar,Speaking: 3.1.1 Ask and answer Wh questions.,EP 20, Class 5, English, U -5 L-5-7, Activity-G,H, Days in a Calendar.jpg,EP 20, Class 5, English, U -5 L-5-7, Activity-G,H, Days in a Calendar.mp4,Yes,1868, Days in a calendar,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি), Days in a calendar,ডেইজ ইন এ ক্যালেন্ডার
Class Five,English For Today (Class Five),Unit: 5, Lesson: 8-9, Stressed syllables,VIDEO,Unit: 5, Lesson: 8-9, Stressed syllables,Listening: 1.1.1 recognize which syllable in a word is stressed. Speaking: 1.1.1 Say words,phrases, and sentences in the text with proper pronunciation,stress and intonation.,EP 21, Class 5, English, Unit: 5, Lesson: 8-9, Stressed syllables.jpg,EP 21, Class 5, English, Unit: 5, Lesson: 8-9, Stressed syllables.mp4,Yes,1869,Stressed Syllables,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Stressed Syllables,স্ট্রেসড সিলেবাস
Class Five,English For Today (Class Five),U -6 L-1, Activity-A,B,C, Eat Healthy,VIDEO,U -6 L-1, Activity-A,B,C, Eat Healthy,Listening: 3.3.1: understand questions about objects around them.  Speaking:1.1.1: say words, phrases, and sentences with proper sounds and stress. 6.2.1: talk about people, objects, events, etc. Reading: 1.5.1: read words, phrases, and sentences in the text with pronunciation, stress, and intonation.,EP 22, Class 5, English, U -6 L-1, Activity-A,B,C, Eat Healthy.jpg,EP 22, Class 5, English, U -6 L-1, Activity-A,B,C, Eat Healthy.mp4,Yes,1870,Eat healthy,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Eat healthy,ইট হেলদি
Class Five,English For Today (Class Five),Unit: 6, Lesson: 2-3 (D, E), Eat Healthily,VIDEO,Unit: 6, Lesson: 2-3 (D, E), Eat Healthily,Reading: 1.5.1: read words, phrases, and sentences in the text with  pronunciation, stress, and intonation.  Writing: 3.1.1: write words, phrases, and sentences using non- cursive capital letters.  3.1.2: write words, phrases and sentences using non-cursive small letters.,EP 23, Class 5, English, Unit: 6, Lesson: 2-3 (D, E), Eat Healthily.jpg,EP 23, Class 5, English, Unit: 6, Lesson: 2-3 (D, E), Eat Healthily.mp4,Yes,1871,Eat healthy,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Eat healthy,ইট হেলদি
Class Five,English For Today (Class Five),Unit: 6, Lesson: 4-5 (First 3 para), Eat healthy.,VIDEO,Unit: 6, Lesson: 4-5 (First 3 para), Eat healthy.,Listening:  3.3.1. Understand questions about objects around them. Reading: 1.7.1. Read paragraphs, dialogues, stories, letter and other texts.,EP 24, Class 5, English, Unit: 6, Lesson: 4-5 (First 3 para), Eat healthy.jpg,EP 24, Class 5, English, Unit: 6, Lesson: 4-5 (First 3 para), Eat healthy.mp4,Yes,1872,Eat healthy,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Eat healthy,ইট হেলদি
Class Five,English For Today (Class Five),Unit 8: Lesson A : Write to me soon!,VIDEO,Unit 8: Lesson A : Write to me soon!,Listening: 1.3.1: recognize which words in a sentence are stressed  Speaking: 6.2.1: talk about people, objects, events, etc. Reading: 1.5.1: read words, phrases, and sentences in the text with                           proper pronunciation, stress, and intonation.,EP 28, Class 5, English, Unit 8: Lesson A : Write to me soon!.jpg,EP 28, Class 5, English, Unit 8: Lesson A : Write to me soon!.mp4,Yes,1876,Write to me soon!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Write to me soon!,রাইট টু মি সুন!
Class Five,English For Today (Class Five),Unit No: 8, Lesson: A (2 nd paragraph), Write to me soon!,VIDEO,Unit No: 8, Lesson: A (2 nd paragraph), Write to me soon!,Listening: 1.3.1: recognize which words in a sentence are stressed  Speaking: 6.2.1: talk about people, objects, events, etc. Reading: 1.5.1: read words, phrases, and sentences in the text with                           proper pronunciation, stress, and intonation.,EP 29, Class 5, English, Unit No: 8, Lesson: A (2 nd paragraph), Write to me soon!.jpg,EP 29, Class 5, English, Unit No: 8, Lesson: A (2 nd paragraph), Write to me soon!.mp4,Yes,1877,Write to me soon!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Write to me soon!,রাইট টু মি সুন!
Class Five,English For Today (Class Five),Unit No: 8, Lesson: 3-4,Activity-B,C Write to me soon!,VIDEO,Unit No: 8, Lesson: 3-4,Activity-B,C Write to me soon!,Reading: 1.6.1. recognize and read statements, commands, greetings, questions, and answers.  Writing: 8.1.1. make sentences using words and phrases given in the textbook. ,EP 30, Class 5, English, Unit No: 8, Lesson: 3-4,Activity-B,C Write to me soon!.jpg,EP 30, Class 5, English, Unit No: 8, Lesson: 3-4,Activity-B,C Write to me soon!.mp4,Yes,1878,Write to me soon!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Write to me soon!,রাইট টু মি সুন!
Class Five,English For Today (Class Five),U-08, L-(H,I), Write to me soon,VIDEO,U-08, L-(H,I), Write to me soon,Speaking: 3.1.1. ask and answer WH questions.  Reading: 5.1.4. read silently with understanding personal letters and other text materials.,EP 34, Class 5, English, U-08, L-(H,I), Write to me soon.jpg,EP 34, Class 5, English, U-08, L-(H,I), Write to me soon.mp4,Yes,1882,Write to me soon!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Write to me soon!,রাইট টু মি সুন!
Class Five,English For Today (Class Five),U -8 L-7-8, Activity-J,K, Write to Me Soon!,VIDEO,U -8 L-7-8, Activity-J,K, Write to Me Soon!,Reading: 1.7.1. Read paragraphs, dialogues, stories, letters, and other texts. Writing: 11.1.1. Write simple letters to friends and relatives.,EP 34, Class 5, English, U -8 L-7-8, Activity-J,K, Write to Me Soon!.jpg,EP 34, Class 5, English, U -8 L-7-8, Activity-J,K, Write to Me Soon!.mp4,Yes,1883,Write to me soon!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Write to me soon!,রাইট টু মি সুন!
Class Five,English For Today (Class Five),U -9 L-1-2, Activity-A, Occupations,VIDEO,U -9 L-1-2, Activity-A, Occupations,Listening: 3.4.1. Understand statements made by the teacher and students Reading  : 5.1.2 Read silently understanding the stories ,EP 36, Class 5, English, U -9 L-1-2, Activity-A, Occupations.jpg,EP 36, Class 5, English, U -9 L-1-2, Activity-A, Occupations.mp4,Yes,1885,Occupations,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Occupations,অকুপেশনস
Class Five,English For Today (Class Five),Occupations, U-9, L-3-4,Activity-B,C,VIDEO,Occupations, U-9, L-3-4,Activity-B,C,Reading: 5.1.2: Read silently with understanding stories  Writing : 3.1.2. write words, phrases and sentences using non cursive small letters ,EP 37, Class 5, English, Lesson Occupations, U-9, L-3-4,Activity-B,C.jpg,EP 37, Class 5, English, Lesson Occupations, U-9, L-3-4,Activity-B,C.mp4,Yes,1886,Occupations,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Occupations,অকুপেশনস
Class Five,English For Today (Class Five),U -9 L-5-6, Activity-F,G, Occupations,VIDEO,U -9 L-5-6, Activity-F,G, Occupations,Writing :3.1.2. write words, phrases and sentences using non cursive small letters ,EP 39, Class 5, English, U -9 L-5-6, Activity-F,G, Occupations.jpg,EP 39, Class 5, English, U -9 L-5-6, Activity-F,G, Occupations.mp4,Yes,1888,Occupations,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Occupations,অকুপেশনস
Class Five,English For Today (Class Five),U -13 L-2-3, Activity-B,C,Telling the Time,VIDEO,U -13 L-2-3, Activity-B,C,Telling the Time,Speaking: 5.1.1: tell the time (hours and minutes) and mention a.m./p.m., half past, quarter past, quarter to etc. Reading: 3.2.1 read the clock ( hours and minutes) and say a.m./p.m., half past, quarter past, quarter to etc.,EP 49, Class 5, English, U -13 L-2-3, Activity-B,C,Telling the Time.jpg,EP 49, Class 5, English, U -13 L-2-3, Activity-B,C,Telling the Time.mp4,Yes,1898,Telling the Time,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),U -13 L-4-5, Activity-H,Telling the Time,VIDEO,U -13 L-4-5, Activity-H,Telling the Time,Students will be able to : Speaking: 5.1.1: tell the time (hours and minutes) and mention a.m./p.m., half past, quarter past, quarter to etc.,EP 52, Class 5, English, U -13 L-4-5, Activity-H,Telling the Time.jpg,EP 52, Class 5, English, U -13 L-4-5, Activity-H,Telling the Time.mp4,Yes,1901,Telling the Time,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Telling the Time,টেলিং দ্যা টাইম
Class Five,English For Today (Class Five),Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday,VIDEO,Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday,Listening: 1.3.1 : recognize which words in a sentence are stressed. Speaking: 1.1.1 : say words, phrases and sentences with proper sounds and stress. Reading: 1.5.1 : read words, phrases and sentences in the text with proper pronunciation, stress and intonation.,EP 54, Class 5, English, Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday.jpg,EP 54, Class 5, English, Unit: 15, Lesson: 2 (Activity B, C), Happy Birthday.mp4,Yes,1903,Happy Birthday,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday,VIDEO,Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday,Speaking: 1.1.1 : say words, phrases and sentences with proper sounds and stress. Reading: 2.2.1 :recognize and read ordinal numbers up to 20th Writing: 4.1.1 :write cardinal numbers up to 100 in figures and in words. 4.2.1: write ordinal numbers up to 10th both in figures and in words.,EP 55, Class 5, English, Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday.jpg,EP 55, Class 5, English, Unit: 15, Lesson: 3-4 (Activity E, F) , Happy Birthday.mp4,Yes,1904,Happy Birthday,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),Unit: 5,Lesson: 3-4, Happy birthday/Activity: G,VIDEO,Unit: 5,Lesson: 3-4, Happy birthday/Activity: G,Speaking: 1.1.1 say words,phrases,and,sentences with proper sounds and stress. Reading 1.7.1: read paragraphs stories,letters and other texts.,EP 56, Class 5, English, Unit: 5,Lesson: 3-4, Happy birthday/Activity: G.jpg,EP 56, Class 5, English, Unit: 5,Lesson: 3-4, Happy birthday/Activity: G.mp4,Yes,1905,Happy Birthday,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Happy Birthday,হ্যাপি বার্থডে
Class Five,English For Today (Class Five),Unit: 17, Lesson: 3-4 (D& E ), Sport,VIDEO,Unit: 17, Lesson: 3-4 (D& E ), Sport,Listening : 1.4.1. Recognize and use intonation patterns for yes/no and Wh questions. Speaking : 3.1.1. Ask and answer Wh questions Reading: 1.5.1. Read words, phrases and sentences in the text with proper pronunciation, stress and intonation.,EP 60, Class 5, English, Unit: 17, Lesson: 3-4 (D& E ), Sport.jpg,EP 60, Class 5, English, Unit: 17, Lesson: 3-4 (D& E ), Sport.mp4,Yes,1909,Sport,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),Unit: 17, Lesson: 3-4 (F,G ), Sport,VIDEO,Unit: 17, Lesson: 3-4 (F,G ), Sport,Listening : 3.4.1. Understand statements made by the teacher and students. Speaking : 1.1.1. Say words, phrases and sentences with proper sounds and stress. Reading: 5.1.3. Read silently with understanding dialogues. Writing : 9.1.1. Take dictation of short and simple paragraphs.,EP 61, Class 5, English, Unit: 17, Lesson: 3-4 (F,G ), Sport.jpg,EP 61, Class 5, English, Unit: 17, Lesson: 3-4 (F,G ), Sport.mp4,Yes,1910,Sport,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),Unit: 17, Lesson: 5-6 ( H), Sport,VIDEO,Unit: 17, Lesson: 5-6 ( H), Sport,Listening : 1.3.1. Recognize which words in a sentence are stressed. 3.4.1. Understand statements made by the teacher and students. Speaking: 1.5.1. Read words, phrases and sentences in the text with proper pronunciation, stress and intonation.,EP 62, Class 5, English, Unit: 17, Lesson: 5-6 ( H), Sport.jpg,EP 62, Class 5, English, Unit: 17, Lesson: 5-6 ( H), Sport.mp4,Yes,1911,Sport,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),Unit: 17, Lesson: 5-6 ( I ), Sport,VIDEO,Unit: 17, Lesson: 5-6 ( I ), Sport,Reading: 5.1.1 Read silently with understanding paragraph. Writing: 3.1.2. Write words, phrases and sentences using non-cursive small letters.,EP 63, Class 5, English, Unit: 17, Lesson: 5-6 ( I ), Sport.jpg,EP 63, Class 5, English, Unit: 17, Lesson: 5-6 ( I ), Sport.mp4,Yes,1912,Sport,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),Unit: 17, Lesson: 7-8 (J, K), Sport,VIDEO,Unit: 17, Lesson: 7-8 (J, K), Sport,Reading: 2.2.1 Recognize and read ordinal numbers up to 20th. 5.1.4 Read silently with understanding personal letters and other texts materials. Writing : 4.2.1 Write ordinal numbers up to 20th in figures and in words.,EP 64, Class 5, English, Unit: 17, Lesson: 7-8 (J, K), Sport.jpg,EP 64, Class 5, English, Unit: 17, Lesson: 7-8 (J, K), Sport.mp4,Yes,1913,Sport,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sport,স্পোর্টস
Class Five,English For Today (Class Five),Unit: 19, Lesson: 1,The Liberation War Museum,VIDEO,Unit: 19, Lesson: 1,The Liberation War Museum,Listening: 1.1.1: Recognize English sound differences in the context of words. Speaking: 1.1.2: Say words, phrases and sentences with proper sounds and stress. Reading: 1.5.1: Read simple sentences with proper pronunciation and stress.,EP 65, Class 5, English, Unit: 19, Lesson: 1,The Liberation War Museum.jpg,EP 65, Class 5, English, Unit: 19, Lesson: 1,The Liberation War Museum.mp4,Yes,1914,The Liberation War Museum,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),The Liberation War Museum,দ্যা লিবারেশন ওয়ার মিউজিয়াম
Class Five,English For Today (Class Five),Unit: 19, Lesson: 2, Sunshine Magazine,VIDEO,Unit: 19, Lesson: 2, Sunshine Magazine,Listening: 4.2.1: Understand and enjoy simple stories. Speaking: 1.1.1: Say words, phrases and sentences with proper sounds and stress. Reading: 1.5.1: Read simple sentences with proper pronunciation and stress.,EP 66, Class 5, English, Unit: 19, Lesson: 2, Sunshine Magazine.jpg,EP 66, Class 5, English, Unit: 19, Lesson: 2, Sunshine Magazine.mp4,Yes,1915,Sunshine Magazine,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Sunshine Magazine,সানসাইন ম্যাগাজিন
Class Five,English For Today (Class Five),Unit 19, Lessons 5-6, The Liberation War Museum,VIDEO,Unit 19, Lessons 5-6, The Liberation War Museum,Speaking: 3.1.1 ask and answer Wh questions. Reading: 1.6.1 recognize and read statements, commands, greetings, questions and answers. Writing: 8.1.1 make sentences using words and phrases given in the textbook.,EP 69, Class 5, English, Unit 19, Lessons 5-6, The Liberation War Museum .jpg,EP 69, Class 5, English, Unit 19, Lessons 5-6, The Liberation War Museum .mp4,Yes,1918,The Liberation War Museum,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),The Liberation War Museum,দ্যা লিবারেশন ওয়ার মিউজিয়াম
Class Five,English For Today (Class Five),Unit 19: Lesson 5-6, F : The liberation war museum,VIDEO,Unit 19: Lesson 5-6, F : The liberation war museum,Speaking: 6.2.1 talk about people, objects, events, etc. Reading: 1.6.1 recognize and read statements,,EP 70, Class 5, English, Unit 19: Lesson 5-6 F, The liberation war museum.jpg,EP 70, Class 5, English, Unit 19: Lesson 5-6 F, The liberation war museum.mp4,Yes,1919,The Liberation War Museum,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),The Liberation War Museum,দ্যা লিবারেশন ওয়ার মিউজিয়াম
Class Five,English For Today (Class Five),Unit: 20, Lesson: 5-6 (C), “Life is beautiful!” ,VIDEO,Unit: 20, Lesson: 5-6 (C), “Life is beautiful!” ,Listening: 4.2.1 enjoy and understand simple stories.  Speaking: 6.2.1 talk about people, objects, events etc.  Reading: 1.7.1 read paragraphs, dialogues, stories, letters and other texts.,EP 76, Class 5, English, Lesson Unit 20, Lesson 5 and 6 C, Life is beautiful!,EP 76, Class 5, English, Lesson Unit 20, Lesson 5 and 6 C, Life is beautiful!,Yes,1925,Life is beautiful!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Life is beautiful!,লাইফ ইজ বিউটিফুল!
Class Five,English For Today (Class Five),Unit: 20 , Lesson: 3-4 (D, E), “Life is beautiful!”,VIDEO,Unit: 20 , Lesson: 3-4 (D, E), “Life is beautiful!”,Speaking: 1.1.1 talk abouts people, objects, events etc. Reading: 5.1.2 read silently with understanding stories. Writing: 8.1.1 make sentences using words and phrases given in the textbook.,EP 77, Class 5, English, Unit: 20 , Lesson: 3-4 (D, E), “Life is beautiful!”.jpg,EP 77, Class 5, English, Unit: 20 , Lesson: 3-4 (D, E), “Life is beautiful!”.mp4,Yes,1926,Life is beautiful!,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),Life is beautiful!,লাইফ ইজ বিউটিফুল!
Class Five,English For Today (Class Five),Unit 21: Lesson 1-2 A: It was a great day!,VIDEO,Unit 21: Lesson 1-2 A: It was a great day!,Listening: 4.2.1 Understand and enjoy simple stories. Reading: 1.7.1 read paragraph, dialogues, letters and other texts.,EP 80, Class 5, English, Unit 21 Lesson 1 and 2 A  It was a great day.jpg,EP 80, Class 5, English, Unit 21 Lesson 1 and 2 A  It was a great day.mp4,Yes,1929,It was a great day,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),It was a great day,ইট ওয়াজ আ গ্রেট ডে
Class Five,English For Today (Class Five),Unit 21: Lesson 3-4:A) : It Was a Great Day!(2nd Part),VIDEO,Unit 21: Lesson 3-4:A) : It Was a Great Day!(2nd Part),Listening: 4.2.1 Understand and enjoy simple stories. Reading:1.7.1 read paragraph, dialogues, letters and other texts,EP 83, Class 5, English, Unit 21: Lesson 3-4:A, It Was a Great Day!(2nd Part).jpg,EP 83, Class 5, English, Unit 21: Lesson 3-4:A, It Was a Great Day!(2nd Part).mp4,Yes,1932,It was a great day,ইংলিশ ফর টুডে  (পঞ্চম শ্রেণি),It was a great day,ইট ওয়াজ আ গ্রেট ডে
